tenure,MonthlyCharges,TotalCharges,Churn,PhoneService_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Log_TotalCharges,Tenure_Charges
69,53.65,3804.4,0,True,True,False,True,False,False,8.2441763896063,55.13623188405797
57,20.75,1118.8,0,True,False,True,False,False,True,7.020905376914793,19.628070175438594
50,103.4,5236.4,0,True,True,False,False,False,False,8.56358047096936,104.728
28,50.8,1386.8,0,False,True,False,False,False,True,7.235475038465449,49.528571428571425
16,50.15,762.25,1,True,False,False,False,True,False,6.6375856316149875,47.640625
25,79.0,1902.0,0,True,False,False,False,False,True,7.551186867296149,76.08
3,74.6,239.05,0,True,False,False,False,False,False,5.48084723497695,79.68333333333334
61,96.5,5673.7,0,True,True,False,False,False,False,8.643772977516159,93.01147540983607
2,20.1,39.8,0,True,False,False,False,False,True,3.708682081410116,19.9
51,19.4,997.75,0,True,True,False,False,False,True,6.906504497080484,19.563725490196077
71,77.55,5574.35,0,True,False,True,True,False,False,8.62611037462678,78.51197183098591
20,20.05,406.05,0,True,False,False,False,False,True,6.008936028019987,20.302500000000002
6,19.85,138.85,0,True,False,False,True,False,False,4.940570419647969,23.141666666666666
6,20.2,123.65,0,True,False,False,False,False,True,4.825509809969567,20.608333333333334
29,67.45,1801.1,0,True,False,False,False,False,True,7.4967079305242255,62.106896551724134
36,18.55,689.0,0,True,False,True,True,False,False,6.536691597591305,19.13888888888889
28,29.75,790.7,0,False,False,False,False,False,True,6.674182532177388,28.239285714285717
7,86.5,582.5,1,True,False,False,False,True,False,6.3690444517266105,83.21428571428571
63,24.2,1618.2,0,True,False,True,False,False,True,7.389687479093147,25.685714285714287
48,23.55,1173.35,0,True,False,True,False,False,True,7.068470082022033,24.444791666666664
49,20.45,900.9,0,True,True,False,False,False,False,6.804503649171663,18.385714285714286
27,81.45,2122.05,1,True,False,False,False,True,False,7.660609013003878,78.59444444444445
72,92.3,6719.9,0,True,False,True,True,False,False,8.812977353120994,93.33194444444445
1,69.15,69.15,1,True,False,False,False,True,False,4.25063580654847,69.15
72,53.65,3784.0,0,False,False,True,True,False,False,8.23880116587155,52.55555555555556
47,39.65,1798.65,0,False,True,False,True,False,False,7.49534748053304,38.26914893617022
1,54.65,54.65,0,True,False,False,False,True,False,4.019082077721554,54.65
36,104.8,3886.45,0,True,True,False,False,False,False,8.265508694668442,107.95694444444445
43,29.3,1224.05,0,False,False,False,True,False,False,7.110736938472394,28.46627906976744
27,83.85,2310.2,0,True,False,False,False,True,False,7.745522149152025,85.56296296296296
9,79.55,723.4,1,True,False,False,False,True,False,6.585343726009258,80.37777777777778
38,103.65,3988.5,0,True,False,False,False,True,False,8.291421188748336,104.96052631578948
35,99.05,3554.6,0,True,False,False,False,True,False,8.17627910436752,101.56
0,73.35,,0,True,False,True,False,False,True,,
59,100.05,6034.85,0,True,False,True,False,False,True,8.70547196868432,102.285593220339
27,20.35,531.6,0,True,False,True,True,False,False,6.277770673379832,19.68888888888889
2,43.95,85.1,0,True,False,False,False,True,False,4.455509411433685,42.55
7,23.5,173.0,0,True,False,False,False,False,True,5.159055299214529,24.714285714285715
36,70.7,2511.95,0,True,True,False,False,False,True,7.829212640807651,69.77638888888889
41,94.3,3893.6,0,True,False,False,False,False,False,8.267346257267478,94.96585365853659
13,29.15,357.15,0,False,False,False,False,True,False,5.88095189306046,27.47307692307692
19,20.85,467.5,0,True,False,True,True,False,False,6.149536101678477,24.605263157894736
60,37.7,2288.7,0,False,False,True,False,False,False,7.736176083599651,38.144999999999996
48,95.5,4627.85,1,True,False,True,False,False,True,8.440063736099237,96.41354166666667
3,91.05,289.1,1,True,False,False,False,True,False,5.670225691127358,96.36666666666667
69,92.45,6460.55,0,True,False,True,False,False,True,8.773624506076604,93.63115942028986
43,44.15,1931.3,0,False,True,False,False,True,False,7.566466282220954,44.913953488372094
11,36.05,402.6,0,False,True,False,False,False,True,6.000424288479454,36.6
45,50.25,2221.55,0,True,False,False,True,False,False,7.706410464322853,49.36777777777778
72,109.75,7758.9,0,True,False,True,True,False,False,8.956724726496294,107.76249999999999
2,79.2,172.85,1,True,False,False,False,True,False,5.15819285845387,86.425
12,20.3,224.5,0,True,False,True,False,False,False,5.418320158942733,18.708333333333332
67,112.35,7388.45,0,True,True,False,True,False,False,8.907808586274065,110.27537313432836
37,94.3,3460.95,0,True,False,True,False,False,True,8.149587293113084,93.53918918918919
39,41.15,1700.9,0,False,True,False,False,False,False,7.439500553000631,43.61282051282051
41,74.65,3090.65,0,True,False,False,False,False,False,8.036460207957417,75.38170731707318
25,48.25,1293.8,0,False,False,False,False,True,False,7.1661115220520895,51.751999999999995
8,76.15,645.8,0,True,False,True,True,False,False,6.472037127702952,80.725
71,71.1,5224.95,0,True,False,True,False,False,True,8.561391878487907,73.59084507042253
5,96.55,500.1,0,True,False,False,False,True,False,6.216805681965679,100.02000000000001
30,79.3,2427.1,0,True,True,False,True,False,False,7.794864337492712,80.90333333333334
40,89.6,3488.15,0,True,True,False,True,False,False,8.157413432524026,87.20375
54,20.5,1035.7,0,True,False,True,False,False,True,6.943797870329067,19.17962962962963
72,106.3,7565.35,0,True,False,True,False,False,False,8.931466063705376,105.07430555555555
28,100.35,2799.0,0,True,True,False,False,False,False,7.937374696163295,99.96428571428571
18,85.6,1601.5,0,True,False,False,False,True,False,7.379320188794825,88.97222222222223
2,45.25,85.5,1,False,False,False,False,True,False,4.460144413937834,42.75
59,106.15,6256.2,0,True,True,False,False,True,False,8.741488079687615,106.03728813559322
22,51.1,1232.9,0,True,False,False,False,True,False,7.117935163904488,56.040909090909096
1,19.9,19.9,0,True,False,False,False,False,True,3.039749158970765,19.9
72,25.7,1937.4,0,True,False,True,True,False,False,7.569618169502316,26.908333333333335
14,74.3,1096.25,1,True,False,False,False,True,False,7.000562328568344,78.30357142857143
50,99.4,5059.75,0,True,True,False,False,True,False,8.529269972641687,101.195
48,69.7,3023.65,0,True,True,False,False,False,False,8.014550661291555,62.99270833333333
49,98.35,4889.2,0,True,False,False,False,True,False,8.494988481428045,99.7795918367347
28,85.45,2289.9,0,True,False,False,False,True,False,7.736700032439303,81.78214285714286
68,95.9,6503.2,0,True,False,False,False,True,False,8.78020340106237,95.63529411764705
13,100.75,1313.25,0,True,False,False,False,True,False,7.181021439699557,101.01923076923077
11,89.2,990.3,0,True,False,False,False,True,False,6.899017213038852,90.02727272727272
3,74.1,228.0,1,True,False,False,True,False,False,5.43372200355424,76.0
57,100.6,5746.15,1,True,False,False,False,True,False,8.65645935874134,100.80964912280702
3,75.0,209.1,1,True,False,False,False,False,True,5.347583607850955,69.7
72,25.75,1864.2,0,True,False,True,True,False,False,7.531123564934166,25.891666666666666
70,84.1,5979.7,0,True,False,True,False,True,False,8.696292896950245,85.42428571428572
49,79.3,3902.45,0,True,False,True,False,False,False,8.26961605646076,79.64183673469387
67,107.05,7142.5,0,True,True,False,True,False,False,8.873958131305212,106.6044776119403
46,20.05,902.0,0,True,False,True,False,False,False,6.805722553416985,19.608695652173914
64,70.2,4481.0,1,True,False,True,True,False,False,8.407824654360873,70.015625
37,19.5,805.2,0,True,False,False,False,False,False,6.692331850683066,21.762162162162163
2,70.75,154.85,1,True,False,False,False,True,False,5.048894006213346,77.425
13,45.3,528.45,0,False,False,False,False,True,False,6.271838731876463,40.650000000000006
72,115.15,8349.7,0,True,False,True,False,True,False,9.030100646666497,115.96805555555557
68,72.95,4953.25,0,True,False,True,False,False,False,8.508001073047323,72.84191176470588
15,19.65,332.65,0,True,True,False,False,False,True,5.810092539349616,22.176666666666666
24,19.55,470.2,0,True,False,True,False,False,False,6.155282632337377,19.591666666666665
24,89.55,2259.35,0,True,False,False,False,True,False,7.723274947532273,94.13958333333333
27,50.35,1411.35,0,True,False,False,False,False,True,7.253010262691275,52.27222222222222
12,50.25,593.75,1,True,False,False,False,False,False,6.388141149183067,49.479166666666664
71,87.25,6328.7,0,True,False,True,True,False,False,8.753008120650192,89.13661971830986
67,20.8,1411.9,0,True,False,True,False,False,True,7.253399608771762,21.07313432835821
63,109.25,6841.4,0,True,False,True,False,False,False,8.830893826266571,108.59365079365078
1,20.35,20.35,0,True,False,False,False,False,True,3.0610517396746335,20.35
4,55.9,238.5,0,True,False,False,False,True,False,5.4785534168509695,59.625
40,79.2,3233.85,1,True,False,False,True,False,False,8.081737838008356,80.84625
12,96.0,1062.1,1,True,False,False,False,True,False,6.968944447294559,88.50833333333333
52,79.2,4016.3,0,True,False,True,False,True,False,8.29836531416963,77.23653846153846
10,24.0,226.55,0,True,False,False,False,True,False,5.427369994462651,22.655
68,101.35,7110.75,0,True,True,False,False,False,False,8.869503624719881,104.56985294117646
54,100.1,5440.9,1,True,False,False,False,True,False,8.601883543577152,100.7574074074074
4,56.5,235.1,1,True,False,False,False,False,True,5.464255444091467,58.775
52,35.45,1958.95,0,False,True,False,False,False,True,7.580674241695091,37.67211538461539
1,85.0,85.0,1,True,False,False,False,True,False,4.454347296253507,85.0
70,79.4,5528.9,0,True,True,False,False,False,False,8.617925011170238,78.9842857142857
43,35.2,1463.7,0,False,True,False,True,False,False,7.289405722324261,34.03953488372093
52,19.65,1025.05,0,True,False,True,False,False,True,6.933471757486774,19.7125
12,49.85,552.1,0,False,False,True,False,False,True,6.315538817000633,46.00833333333333
56,68.75,3815.4,0,True,True,False,False,False,False,8.247062848877691,68.13214285714285
0,61.9,,0,True,False,True,False,False,False,,
42,79.9,3313.4,0,True,False,False,False,True,False,8.106031890763193,78.89047619047619
22,89.75,1938.9,0,True,False,False,False,False,False,7.5703917043370605,88.13181818181819
51,59.3,3014.65,1,False,True,False,False,True,False,8.011570674648429,59.11078431372549
27,19.4,460.25,0,True,False,False,True,False,False,6.133940195354737,17.046296296296298
51,93.65,4839.15,0,True,True,False,False,False,False,8.484700990965981,94.88529411764705
4,49.4,184.4,1,True,False,False,False,True,False,5.2225156531317545,46.1
1,19.9,19.9,0,True,False,False,False,False,True,3.039749158970765,19.9
35,55.0,2010.55,1,True,False,False,False,False,True,7.606660848152748,57.44428571428571
71,72.9,5139.65,0,True,True,False,False,False,False,8.544934809597896,72.38943661971831
1,69.2,69.2,1,True,False,False,False,True,False,4.251348311031766,69.2
69,25.6,1673.4,0,True,False,True,False,False,False,7.42321017113179,24.252173913043478
14,19.75,309.35,0,True,True,False,False,False,True,5.7377006928596614,22.09642857142857
57,55.7,3171.6,0,True,False,False,False,True,False,8.062306719974355,55.642105263157895
72,117.5,8670.1,0,True,False,True,True,False,False,9.06775093600585,120.41805555555555
48,19.85,916.0,0,True,False,True,True,False,False,6.821107472256465,19.083333333333332
4,78.9,299.75,0,True,False,False,False,False,True,5.7062793548547885,74.9375
31,20.65,702.05,0,True,False,False,False,True,False,6.555428013036825,22.646774193548385
38,62.3,2354.8,1,True,True,False,False,False,True,7.764635651524684,61.968421052631584
37,92.5,3473.4,1,True,False,False,False,True,False,8.153177081220612,93.87567567567568
1,19.65,19.65,0,True,False,False,False,False,True,3.027715319407042,19.65
57,79.75,4438.2,0,True,False,True,False,False,False,8.398229459011691,77.86315789473684
62,79.95,4819.75,0,True,False,True,True,False,False,8.480684796599714,77.73790322580645
3,29.9,92.25,0,False,False,False,False,True,False,4.535284058523925,30.75
72,19.75,1567.0,0,True,False,True,False,False,True,7.357556200910353,21.76388888888889
29,45.0,1242.45,0,False,False,False,False,False,True,7.125645053347799,42.84310344827586
13,44.8,559.2,0,True,False,False,False,False,False,6.328293862826008,43.01538461538462
3,69.65,220.1,1,True,False,False,False,True,False,5.3986150878634005,73.36666666666666
11,51.1,531.15,0,True,False,False,False,True,False,6.276925404487053,48.28636363636363
21,53.15,1183.2,0,False,False,True,False,False,True,7.076822720097676,56.34285714285714
19,24.7,465.85,0,True,False,False,False,False,False,6.146008006929935,24.51842105263158
61,111.6,6876.05,1,True,False,True,True,False,False,8.83594505990559,112.72213114754099
11,48.55,501.0,1,True,False,False,True,False,False,6.218600119691729,45.54545454545455
35,109.95,3782.4,0,True,False,False,False,True,False,8.238378355231562,108.06857142857143
25,20.8,460.2,0,True,False,False,False,False,True,6.133831788394904,18.408
1,20.2,20.2,1,True,False,False,False,False,True,3.054001181677967,20.2
67,25.6,1790.35,0,True,False,True,False,False,False,7.490724804520613,26.721641791044775
19,39.65,733.35,1,False,False,False,False,True,False,6.598985754199871,38.597368421052636
56,24.9,1334.0,1,True,True,False,False,True,False,7.19668657083435,23.821428571428573
72,108.4,7767.25,0,True,False,True,True,False,False,8.957800192769458,107.87847222222223
43,19.55,876.15,0,True,False,True,False,False,True,6.776678015375194,20.375581395348835
55,85.1,4600.95,0,True,False,False,False,True,False,8.434235405694915,83.65363636363637
2,56.7,113.55,1,True,False,False,False,False,True,4.741011408899505,56.775
27,69.05,1793.25,0,True,False,False,False,False,True,7.492342386310181,66.41666666666667
13,70.15,886.7,0,True,False,False,False,False,True,6.788633848074274,68.20769230769231
70,111.15,7737.55,0,True,False,True,False,False,True,8.953969610532432,110.53642857142857
14,105.95,1348.9,1,True,True,False,False,False,True,7.207785794614781,96.35000000000001
19,89.35,1686.85,0,True,True,False,False,False,False,7.431210808648149,88.78157894736842
20,89.1,1879.25,0,True,False,False,False,False,False,7.539160025706512,93.9625
43,91.25,4013.8,0,True,True,False,True,False,False,8.297742811939646,93.34418604651164
5,90.35,434.5,0,True,False,False,False,False,True,6.0764947962925575,86.9
70,105.55,7195.35,0,True,True,False,False,False,False,8.881329232019924,102.79071428571429
40,19.1,780.1,0,True,False,True,False,False,True,6.660703182616252,19.5025
6,20.4,107.6,0,True,False,True,True,False,False,4.687671407499835,17.933333333333334
39,100.45,3801.7,0,True,False,True,False,True,False,8.243466619725949,97.47948717948718
4,74.95,308.7,1,True,False,False,False,True,False,5.735604086979157,77.175
15,29.7,438.25,1,False,False,False,False,True,False,6.085068727067206,29.216666666666665
1,50.35,50.35,1,False,False,False,False,True,False,3.9386649363745674,50.35
45,85.7,3778.1,0,True,False,False,False,False,False,8.237241165026367,83.95777777777778
64,47.85,3147.5,1,False,False,True,False,True,False,8.054681427928797,49.1796875
57,94.0,5438.95,0,True,False,False,True,False,False,8.601525148631278,95.42017543859649
72,69.85,5102.35,0,True,False,True,False,False,False,8.537652465817608,70.86597222222223
1,70.3,70.3,1,True,False,False,False,True,False,4.26689632742025,70.3
72,25.85,1872.2,0,True,False,True,True,False,False,7.535403477309386,26.00277777777778
3,71.1,213.35,0,True,False,True,False,False,True,5.367610193043986,71.11666666666666
55,98.8,5617.75,1,True,False,False,False,True,False,8.63386449821993,102.14090909090909
59,93.35,5386.5,0,True,False,False,False,True,False,8.591836734412004,91.29661016949153
18,99.85,1776.95,1,True,False,False,False,False,False,7.483216294193619,98.71944444444445
